2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:__init__:18 — YTDLPRunner initialized
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:__init__:17 — FlagProcessor initialized
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:__init__:27 — AppController initialized
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:__init__:18 — YTDLPRunner initialized
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:setup_video_properties:45 — AppController. Start getting video properties.
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:run:56 — YTDLPRunner. Starting subprocess with command: yt-dlp.exe --list-subs --list-formats https://www.youtube.com/watch?v=dQw4w9WgXcQ
 ***** 
 ***** 
 ***** 
 
2025-10-02 15:38:43 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] Extracting URL: https://www.youtube.com/watch?v=dQw4w9WgXcQ
2025-10-02 15:38:43 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading webpage
2025-10-02 15:38:44 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading tv client config
2025-10-02 15:38:44 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading tv player API JSON
2025-10-02 15:38:44 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading web safari player API JSON
2025-10-02 15:38:46 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading m3u8 information
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [info] Available automatic captions for dQw4w9WgXcQ:
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. fj-en          Fijian from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. fil-en         Filipino from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. fi-en          Finnish from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. fr-en          French from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. gaa-en         Ga from English                                                               vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. gl-en          Galician from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. lg-en          Ganda from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ka-en          Georgian from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. de-en          German from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. el-en          Greek from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. gn-en          Guarani from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. gu-en          Gujarati from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ht-en          Haitian Creole from English                                                   vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ha-en          Hausa from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. haw-en         Hawaiian from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. iw-en          Hebrew from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. hi-en          Hindi from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. hmn-en         Hmong from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. hu-en          Hungarian from English                                                        vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. is-en          Icelandic from English                                                        vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ig-en          Igbo from English                                                             vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. id-en          Indonesian from English                                                       vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. iu-en          Inuktitut from English                                                        vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ga-en          Irish from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. it-en          Italian from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ja-en          Japanese from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. jv-en          Javanese from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. kl-en          Kalaallisut from English                                                      vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. kn-en          Kannada from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. kk-en          Kazakh from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. kha-en         Khasi from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. km-en          Khmer from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. rw-en          Kinyarwanda from English                                                      vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ko-en          Korean from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. kri-en         Krio from English                                                             vtt, srt, ttml, srv3, srv2, srv1, json3
